Time_Index,CO2_tons_MWh_1
8129,0.44
8130,0.43
8131,0.46
8132,0.45
8133,0.45
8134,0.45
8135,0.44
8136,0.44
8137,0.44
8138,0.46
8139,0.46
8140,0.42
8141,0.46
8142,0.43
8143,0.43
8144,0.45
8145,0.42
8146,0.45
8147,0.42
8148,0.44
8149,0.42
8150,0.43
8151,0.44
8152,0.42
8153,0.42
8154,0.44
8155,0.45
8156,0.46
8157,0.45
8158,0.45
8159,0.45
8160,0.43
8161,0.45
8162,0.46
8163,0.44
8164,0.44
8165,0.46
8166,0.46
8167,0.43
8168,0.46
8169,0.45
8170,0.45
8171,0.45
8172,0.45
8173,0.46
8174,0.45
8175,0.43
8176,0.43
8177,0.43
8178,0.42
8179,0.43
8180,0.45
8181,0.45
8182,0.43
8183,0.46
8184,0.46
8185,0.42
8186,0.46
8187,0.43
8188,0.42
8189,0.44
8190,0.43
8191,0.44
8192,0.42
8193,0.46
8194,0.45
8195,0.45
8196,0.45
8197,0.44
8198,0.46
8199,0.45
8200,0.42
8201,0.46
8202,0.45
8203,0.44
8204,0.46
8205,0.44
8206,0.46
8207,0.45
8208,0.44
8209,0.43
8210,0.43
8211,0.45
8212,0.43
8213,0.46
8214,0.42
8215,0.42
8216,0.44
8217,0.42
8218,0.45
8219,0.42
8220,0.44
8221,0.43
8222,0.42
8223,0.44
8224,0.44
8225,0.43
8226,0.42
8227,0.42
8228,0.44
8229,0.46
8230,0.45
8231,0.44
8232,0.46
8233,0.45
8234,0.45
8235,0.43
8236,0.46
8237,0.43
8238,0.44
8239,0.44
8240,0.42
8241,0.43
8242,0.45
8243,0.45
8244,0.45
8245,0.45
8246,0.45
8247,0.44
8248,0.44
8249,0.43
8250,0.43
8251,0.44
8252,0.44
8253,0.43
8254,0.45
8255,0.42
8256,0.45
8257,0.42
8258,0.46
8259,0.44
8260,0.44
8261,0.44
8262,0.44
8263,0.44
8264,0.42
8265,0.44
8266,0.42
8267,0.46
8268,0.44
8269,0.43
8270,0.42
8271,0.42
8272,0.46
8273,0.44
8274,0.43
8275,0.43
8276,0.44
8277,0.42
8278,0.45
8279,0.42
8280,0.46
8281,0.46
8282,0.44
8283,0.44
8284,0.43
8285,0.45
8286,0.43
8287,0.45
8288,0.45
8289,0.44
8290,0.44
8291,0.42
8292,0.45
8293,0.46
8294,0.44
8295,0.44
8296,0.42
8297,0.44
8298,0.46
8299,0.46
8300,0.44
8301,0.43
8302,0.46
8303,0.45
8304,0.43
8305,0.42
8306,0.42
8307,0.45
8308,0.44
8309,0.44
8310,0.44
8311,0.43
8312,0.43
8313,0.44
8314,0.46
8315,0.46
8316,0.46
8317,0.46
8318,0.45
8319,0.43
8320,0.42
8321,0.44
8322,0.44
8323,0.42
8324,0.46
8325,0.42
8326,0.45
8327,0.42
8328,0.46
8329,0.44
8330,0.42
8331,0.46
8332,0.44
8333,0.45
8334,0.45
8335,0.43
8336,0.44
8337,0.42
8338,0.42
8339,0.46
8340,0.43
8341,0.42
8342,0.42
8343,0.44
8344,0.46
8345,0.46
8346,0.44
8347,0.45
8348,0.45
8349,0.42
8350,0.43
8351,0.44
8352,0.45
8353,0.43
8354,0.42
8355,0.42
8356,0.43
8357,0.45
8358,0.42
8359,0.46
8360,0.43
8361,0.44
8362,0.45
8363,0.44
8364,0.42
8365,0.45
8366,0.42
8367,0.44
8368,0.45
8369,0.42
8370,0.43
8371,0.42
8372,0.43
8373,0.45
8374,0.45
8375,0.45
8376,0.42
8377,0.43
8378,0.43
8379,0.42
8380,0.45
8381,0.42
8382,0.44
8383,0.43
8384,0.42
8385,0.46
8386,0.42
8387,0.43
8388,0.44
8389,0.44
8390,0.44
8391,0.43
8392,0.44
8393,0.46
8394,0.45
8395,0.46
8396,0.43
8397,0.43
8398,0.43
8399,0.45
8400,0.45
8401,0.42
8402,0.43
8403,0.46
8404,0.43
8405,0.46
8406,0.44
8407,0.43
8408,0.46
8409,0.46
8410,0.44
8411,0.42
8412,0.42
8413,0.45
8414,0.42
8415,0.43
8416,0.42
8417,0.42
8418,0.45
8419,0.42
8420,0.45
8421,0.43
8422,0.43
8423,0.43
8424,0.46
8425,0.42
8426,0.46
8427,0.42
8428,0.42
8429,0.45
8430,0.43
8431,0.45
8432,0.46
8433,0.44
8434,0.46
8435,0.45
8436,0.43
8437,0.42
8438,0.43
8439,0.42
8440,0.43
8441,0.43
8442,0.44
8443,0.42
8444,0.42
8445,0.44
8446,0.46
8447,0.45
8448,0.43
8449,0.45
8450,0.45
8451,0.45
8452,0.45
8453,0.44
8454,0.42
8455,0.42
8456,0.42
8457,0.44
8458,0.43
8459,0.45
8460,0.45
8461,0.46
8462,0.46
8463,0.45
8464,0.43
8465,0.43
8466,0.44
8467,0.45
8468,0.46
8469,0.45
8470,0.45
8471,0.46
8472,0.45
8473,0.43
8474,0.44
8475,0.42
8476,0.42
8477,0.42
8478,0.43
8479,0.44
8480,0.46
8481,0.43
8482,0.43
8483,0.45
8484,0.44
8485,0.46
8486,0.42
8487,0.43
8488,0.44
8489,0.44
8490,0.46
8491,0.42
8492,0.45
8493,0.44
8494,0.43
8495,0.42
8496,0.42
8497,0.44
8498,0.43
8499,0.46
8500,0.46
8501,0.44
8502,0.45
8503,0.42
8504,0.43
8505,0.43
8506,0.44
8507,0.45
8508,0.43
8509,0.46
8510,0.44
8511,0.43
8512,0.45
8513,0.46
8514,0.42
8515,0.43
8516,0.46
8517,0.43
8518,0.43
8519,0.44
8520,0.43
8521,0.46
8522,0.46
8523,0.44
8524,0.46
8525,0.44
8526,0.42
8527,0.45
8528,0.44
8529,0.44
8530,0.44
8531,0.42
8532,0.43
8533,0.45
8534,0.42
8535,0.46
8536,0.46
8537,0.43
8538,0.45
8539,0.46
8540,0.44
8541,0.43
8542,0.46
8543,0.45
8544,0.43
8545,0.45
8546,0.43
8547,0.44
8548,0.45
8549,0.46
8550,0.42
8551,0.43
8552,0.42
8553,0.43
8554,0.42
8555,0.45
8556,0.42
8557,0.46
8558,0.45
8559,0.42
8560,0.43
8561,0.44
8562,0.42
8563,0.42
8564,0.46
8565,0.44
8566,0.45
8567,0.46
8568,0.46
8569,0.46
8570,0.46
8571,0.44
8572,0.42
8573,0.45
8574,0.45
8575,0.43
8576,0.46
8577,0.43
8578,0.46
8579,0.43
8580,0.43
8581,0.45
8582,0.42
8583,0.43
8584,0.45
8585,0.44
8586,0.44
8587,0.45
8588,0.44
8589,0.43
8590,0.44
8591,0.45
8592,0.46
8593,0.46
8594,0.45
8595,0.46
8596,0.45
8597,0.42
8598,0.43
8599,0.42
8600,0.45
8601,0.44
8602,0.43
8603,0.42
8604,0.44
8605,0.42
8606,0.43
8607,0.46
8608,0.44
8609,0.43
8610,0.44
8611,0.45
8612,0.44
8613,0.42
8614,0.46
8615,0.43
8616,0.46
8617,0.44
8618,0.45
8619,0.46
8620,0.45
8621,0.46
8622,0.43
8623,0.45
8624,0.44
8625,0.45
8626,0.43
8627,0.45
8628,0.43
8629,0.46
8630,0.45
8631,0.46
8632,0.43
8633,0.44
8634,0.44
8635,0.44
8636,0.43
8637,0.46
8638,0.45
8639,0.42
8640,0.45
8641,0.43
8642,0.44
8643,0.46
8644,0.42
8645,0.43
8646,0.45
8647,0.43
8648,0.43
8649,0.43
8650,0.42
8651,0.44
8652,0.44
8653,0.44
8654,0.44
8655,0.42
8656,0.45
8657,0.42
8658,0.46
8659,0.44
8660,0.43
8661,0.45
8662,0.42
8663,0.44
8664,0.43
8665,0.43
8666,0.42
8667,0.46
8668,0.43
8669,0.46
8670,0.46
8671,0.46
8672,0.42
8673,0.45
8674,0.43
8675,0.42
8676,0.45
8677,0.46
8678,0.44
8679,0.46
8680,0.45
8681,0.44
8682,0.44
8683,0.45
8684,0.46
8685,0.42
8686,0.42
8687,0.44
8688,0.42
8689,0.42
8690,0.46
8691,0.42
8692,0.45
8693,0.42
8694,0.42
8695,0.45
8696,0.42
8697,0.43
8698,0.42
8699,0.43
8700,0.43
8701,0.45
8702,0.46
8703,0.42
8704,0.44
8705,0.45
8706,0.42
8707,0.44
8708,0.44
8709,0.43
8710,0.44
8711,0.43
8712,0.46
8713,0.46
8714,0.42
8715,0.42
8716,0.45
8717,0.44
8718,0.46
8719,0.42
8720,0.42
8721,0.46
8722,0.42
8723,0.42
8724,0.44
8725,0.43
8726,0.42
8727,0.46
8728,0.43
8729,0.45
8730,0.42
8731,0.44
8732,0.42
8733,0.42
8734,0.45
8735,0.44
8736,0.43
8737,0.45
8738,0.43
8739,0.45
8740,0.46
8741,0.42
8742,0.44
8743,0.43
8744,0.45
8745,0.44
8746,0.43
8747,0.42
8748,0.45
8749,0.46
8750,0.44
8751,0.45
8752,0.45
8753,0.43
8754,0.43
8755,0.43
8756,0.45
8757,0.44
8758,0.46
8759,0.43
8760,0.42
